"Ticket";"Open_Date_Time";"Open_Day";"Open_Time";"Type";"Size";"Item";"Price";"Stop_Loss";"Take_Profit";"Close_Date_Time";"Close_Day";"Close_Time";"Price";"Commission";"Taxes";"Swap";"Profit"
23788387;"2022.11.15 20:32:14";15.11.2022;"20:32:14";"buy";0,17;".de40cash";14.219,90;0,00;0,00;"2022.11.15 20:33:27";15.11.2022;"20:33:27";14.222,20;"0.00";"0.00";0,00;0,39
23789208;"2022.11.15 20:32:51";15.11.2022;"20:32:51";"buy";0,23;".de40cash";14.191,90;0,00;0,00;"2022.11.15 20:33:27";15.11.2022;"20:33:27";14.230,10;"0.00";"0.00";0,00;8,79
23790436;"2022.11.15 20:35:27";15.11.2022;"20:35:27";"buy";0,04;".de40cash";14.179,80;0,00;0,00;"2022.11.15 20:35:45";15.11.2022;"20:35:45";14.200,20;"0.00";"0.00";0,00;0,82
23791261;"2022.11.15 20:36:05";15.11.2022;"20:36:05";"buy";0,04;".de40cash";14.178,40;0,00;0,00;"2022.11.15 20:36:29";15.11.2022;"20:36:29";14.167,70;"0.00";"0.00";0,00;-0,43
23792452;"2022.11.15 20:37:56";15.11.2022;"20:37:56";"buy";0,04;".de40cash";14.142,40;0,00;0,00;"2022.11.15 20:38:29";15.11.2022;"20:38:29";14.131,10;"0.00";"0.00";0,00;-0,45
23793325;"2022.11.15 20:38:48";15.11.2022;"20:38:48";"buy";0,04;".de40cash";14.137,80;0,00;0,00;"2022.11.15 20:40:07";15.11.2022;"20:40:07";14.163,70;"0.00";"0.00";0,00;1,04
23812066;"2022.11.16 09:27:15";16.11.2022;"09:27:15";"sell";0,05;".de40cash";14.352,20;0,00;0,00;"2022.11.16 10:27:13";16.11.2022;"10:27:13";14.347,90;"0.00";"0.00";0,00;0,22
23818711;"2022.11.16 11:13:39";16.11.2022;"11:13:39";"buy";0,05;".de40cash";14.297,00;0,00;0,00;"2022.11.16 11:17:33";16.11.2022;"11:17:33";14.305,10;"0.00";"0.00";0,00;0,41
23822497;"2022.11.16 12:08:44";16.11.2022;"12:08:44";"buy";0,05;".de40cash";14.293,20;0,00;0,00;"2022.11.16 12:13:01";16.11.2022;"12:13:01";14.307,40;"0.00";"0.00";0,00;0,71
23824510;"2022.11.16 12:28:17";16.11.2022;"12:28:17";"buy";0,05;".de40cash";14.308,10;0,00;0,00;"2022.11.16 15:39:45";16.11.2022;"15:39:45";14.252,00;"0.00";"0.00";0,00;-2,81
23825408;"2022.11.16 12:30:47";16.11.2022;"12:30:47";"buy";0,05;".de40cash";14.306,00;0,00;0,00;"2022.11.16 15:39:42";16.11.2022;"15:39:42";14.253,30;"0.00";"0.00";0,00;-2,64
23826560;"2022.11.16 12:40:41";16.11.2022;"12:40:41";"buy";0,05;".de40cash";14.293,80;0,00;0,00;"2022.11.16 15:39:39";16.11.2022;"15:39:39";14.253,10;"0.00";"0.00";0,00;-2,04
23827627;"2022.11.16 12:49:56";16.11.2022;"12:49:56";"buy";0,05;".de40cash";14.281,70;0,00;0,00;"2022.11.16 15:39:33";16.11.2022;"15:39:33";14.256,10;"0.00";"0.00";0,00;-1,28
23828584;"2022.11.16 12:55:54";16.11.2022;"12:55:54";"buy";0,05;".de40cash";14.265,80;0,00;0,00;"2022.11.16 15:39:36";16.11.2022;"15:39:36";14.255,10;"0.00";"0.00";0,00;-0,54
23829825;"2022.11.16 13:05:52";16.11.2022;"13:05:52";"buy";0,11;".de40cash";14.248,80;0,00;0,00;"2022.11.16 15:35:57";16.11.2022;"15:35:57";14.252,10;"0.00";"0.00";0,00;0,36
23830757;"2022.11.16 13:07:38";16.11.2022;"13:07:38";"buy";0,11;".de40cash";14.237,30;0,00;0,00;"2022.11.16 13:27:55";16.11.2022;"13:27:55";14.261,50;"0.00";"0.00";0,00;2,66
23832653;"2022.11.16 13:43:50";16.11.2022;"13:43:50";"buy";0,07;".de40cash";14.239,80;0,00;0,00;"2022.11.16 13:46:27";16.11.2022;"13:46:27";14.247,40;"0.00";"0.00";0,00;0,53
23834262;"2022.11.16 14:04:31";16.11.2022;"14:04:31";"buy";0,07;".de40cash";14.242,00;0,00;0,00;"2022.11.16 14:07:09";16.11.2022;"14:07:09";14.230,00;"0.00";"0.00";0,00;-0,84
23835131;"2022.11.16 14:07:50";16.11.2022;"14:07:50";"buy";0,11;".de40cash";14.232,00;0,00;0,00;"2022.11.16 15:27:52";16.11.2022;"15:27:52";14.250,00;"0.00";"0.00";0,00;1,98
23837492;"2022.11.16 14:54:41";16.11.2022;"14:54:41";"buy";0,11;".de40cash";14.227,40;0,00;0,00;"2022.11.16 15:00:15";16.11.2022;"15:00:15";14.238,80;"0.00";"0.00";0,00;1,25
23838586;"2022.11.16 15:01:48";16.11.2022;"15:01:48";"buy";0,11;".de40cash";14.226,80;0,00;0,00;"2022.11.16 15:04:19";16.11.2022;"15:04:19";14.219,10;"0.00";"0.00";0,00;-0,85
23839511;"2022.11.16 15:05:16";16.11.2022;"15:05:16";"buy";0,11;".de40cash";14.222,80;0,00;0,00;"2022.11.16 15:27:16";16.11.2022;"15:27:16";14.245,90;"0.00";"0.00";0,00;2,54
23842968;"2022.11.16 15:42:21";16.11.2022;"15:42:21";"sell";0,05;".de40cash";14.260,90;0,00;0,00;"2022.11.16 15:42:52";16.11.2022;"15:42:52";14.259,00;"0.00";"0.00";0,00;0,10
23844085;"2022.11.16 15:46:15";16.11.2022;"15:46:15";"sell";0,05;".de40cash";14.269,40;0,00;0,00;"2022.11.16 15:47:08";16.11.2022;"15:47:08";14.276,80;"0.00";"0.00";0,00;-0,37
23845003;"2022.11.16 15:48:14";16.11.2022;"15:48:14";"buy";0,05;".de40cash";14.280,60;0,00;0,00;"2022.11.16 15:53:54";16.11.2022;"15:53:54";14.248,10;"0.00";"0.00";0,00;-1,63
23845808;"2022.11.16 15:48:36";16.11.2022;"15:48:36";"buy";0,05;".de40cash";14.275,80;0,00;0,00;"2022.11.16 15:53:54";16.11.2022;"15:53:54";14.248,10;"0.00";"0.00";0,00;-1,39
23846686;"2022.11.16 15:50:04";16.11.2022;"15:50:04";"buy";0,05;".de40cash";14.271,00;0,00;0,00;"2022.11.16 15:53:54";16.11.2022;"15:53:54";14.248,10;"0.00";"0.00";0,00;-1,15
23847599;"2022.11.16 15:51:18";16.11.2022;"15:51:18";"buy";0,05;".de40cash";14.264,60;0,00;0,00;"2022.11.16 15:53:54";16.11.2022;"15:53:54";14.248,10;"0.00";"0.00";0,00;-0,83
23848471;"2022.11.16 15:52:46";16.11.2022;"15:52:46";"buy";0,05;".de40cash";14.260,00;0,00;0,00;"2022.11.16 15:53:54";16.11.2022;"15:53:54";14.248,10;"0.00";"0.00";0,00;-0,60
23849701;"2022.11.16 15:59:57";16.11.2022;"15:59:57";"sell";0,05;".de40cash";14.262,10;0,00;0,00;"2022.11.16 16:23:58";16.11.2022;"16:23:58";14.251,50;"0.00";"0.00";0,00;0,53
23850856;"2022.11.16 16:00:44";16.11.2022;"16:00:44";"sell";0,05;".de40cash";14.267,80;0,00;0,00;"2022.11.16 16:23:55";16.11.2022;"16:23:55";14.251,80;"0.00";"0.00";0,00;0,80
23853000;"2022.11.16 16:30:00";16.11.2022;"16:30:00";"sell";0,05;".de40cash";14.260,10;0,00;0,00;"2022.11.16 16:40:08";16.11.2022;"16:40:08";14.250,00;"0.00";"0.00";0,00;0,51
23853816;"2022.11.16 16:30:20";16.11.2022;"16:30:20";"sell";0,05;".de40cash";14.265,10;0,00;0,00;"2022.11.16 16:40:08";16.11.2022;"16:40:08";14.250,00;"0.00";"0.00";0,00;0,76
23854717;"2022.11.16 16:31:55";16.11.2022;"16:31:55";"sell";0,05;".de40cash";14.275,10;0,00;0,00;"2022.11.16 16:40:08";16.11.2022;"16:40:08";14.250,00;"0.00";"0.00";0,00;1,26
23856121;"2022.11.16 16:40:22";16.11.2022;"16:40:22";"buy";0,05;".de40cash";14.244,40;0,00;0,00;"2022.11.16 16:42:58";16.11.2022;"16:42:58";14.230,00;"0.00";"0.00";0,00;-0,72
23857135;"2022.11.16 16:41:53";16.11.2022;"16:41:53";"buy";0,05;".de40cash";14.234,90;0,00;0,00;"2022.11.16 16:42:58";16.11.2022;"16:42:58";14.230,00;"0.00";"0.00";0,00;-0,25
23858024;"2022.11.16 16:43:27";16.11.2022;"16:43:27";"sell";0,05;".de40cash";14.235,40;0,00;0,00;"2022.11.16 16:46:38";16.11.2022;"16:46:38";14.224,90;"0.00";"0.00";0,00;0,53
23858821;"2022.11.16 16:43:39";16.11.2022;"16:43:39";"sell";0,05;".de40cash";14.238,60;0,00;0,00;"2022.11.16 16:46:38";16.11.2022;"16:46:38";14.224,90;"0.00";"0.00";0,00;0,69
23859742;"2022.11.16 16:45:30";16.11.2022;"16:45:30";"sell";0,05;".de40cash";14.235,00;0,00;0,00;"2022.11.16 16:46:38";16.11.2022;"16:46:38";14.224,90;"0.00";"0.00";0,00;0,51
23860660;"2022.11.16 16:47:06";16.11.2022;"16:47:06";"buy";0,05;".de40cash";14.227,60;0,00;0,00;"2022.11.16 16:51:27";16.11.2022;"16:51:27";14.199,70;"0.00";"0.00";0,00;-1,40
23861517;"2022.11.16 16:48:04";16.11.2022;"16:48:04";"buy";0,05;".de40cash";14.219,80;0,00;0,00;"2022.11.16 16:51:27";16.11.2022;"16:51:27";14.199,70;"0.00";"0.00";0,00;-1,01
23862304;"2022.11.16 16:48:10";16.11.2022;"16:48:10";"buy";0,05;".de40cash";14.214,80;0,00;0,00;"2022.11.16 16:51:27";16.11.2022;"16:51:27";14.199,70;"0.00";"0.00";0,00;-0,76
23863163;"2022.11.16 16:49:22";16.11.2022;"16:49:22";"buy";0,05;".de40cash";14.211,40;0,00;0,00;"2022.11.16 16:51:27";16.11.2022;"16:51:27";14.199,70;"0.00";"0.00";0,00;-0,59
23863976;"2022.11.16 16:49:55";16.11.2022;"16:49:55";"sell";0,11;".de40cash";14.205,10;0,00;0,00;"2022.11.16 16:51:12";16.11.2022;"16:51:12";14.202,80;"0.00";"0.00";0,00;0,25
23864891;"2022.11.16 16:51:45";16.11.2022;"16:51:45";"sell";0,11;".de40cash";14.197,10;0,00;0,00;"2022.11.16 19:51:10";16.11.2022;"19:51:10";14.270,80;"0.00";"0.00";0,00;-8,11
23865852;"2022.11.16 16:54:50";16.11.2022;"16:54:50";"sell";0,05;".de40cash";14.196,50;0,00;0,00;"2022.11.16 19:51:09";16.11.2022;"19:51:09";14.266,30;"0.00";"0.00";0,00;-3,49
23866668;"2022.11.16 16:55:19";16.11.2022;"16:55:19";"sell";0,05;".de40cash";14.205,00;0,00;0,00;"2022.11.16 17:56:34";16.11.2022;"17:56:34";14.201,80;"0.00";"0.00";0,00;0,16
23867970;"2022.11.16 17:01:01";16.11.2022;"17:01:01";"sell";0,11;".de40cash";14.215,30;0,00;0,00;"2022.11.16 17:56:19";16.11.2022;"17:56:19";14.201,30;"0.00";"0.00";0,00;1,54
23869874;"2022.11.16 17:25:51";16.11.2022;"17:25:51";"sell";0,17;".de40cash";14.223,10;0,00;0,00;"2022.11.16 17:56:12";16.11.2022;"17:56:12";14.202,80;"0.00";"0.00";0,00;3,45
23872906;"2022.11.16 18:05:43";16.11.2022;"18:05:43";"sell";0,08;".de40cash";14.215,10;0,00;0,00;"2022.11.16 18:12:31";16.11.2022;"18:12:31";14.209,80;"0.00";"0.00";0,00;0,42
23874074;"2022.11.16 18:13:39";16.11.2022;"18:13:39";"sell";0,08;".de40cash";14.215,10;0,00;0,00;"2022.11.16 19:51:09";16.11.2022;"19:51:09";14.266,30;"0.00";"0.00";0,00;-4,10
23875233;"2022.11.16 18:20:30";16.11.2022;"18:20:30";"sell";0,08;".de40cash";14.227,10;0,00;0,00;"2022.11.16 19:51:09";16.11.2022;"19:51:09";14.266,30;"0.00";"0.00";0,00;-3,14
23876131;"2022.11.16 18:22:33";16.11.2022;"18:22:33";"sell";0,11;".de40cash";14.237,60;0,00;0,00;"2022.11.16 19:24:31";16.11.2022;"19:24:31";14.214,80;"0.00";"0.00";0,00;2,51
23880785;"2022.11.16 19:45:06";16.11.2022;"19:45:06";"sell";0,11;".de40cash";14.246,50;0,00;0,00;"2022.11.16 19:51:10";16.11.2022;"19:51:10";14.270,80;"0.00";"0.00";0,00;-2,67
23881625;"2022.11.16 19:45:58";16.11.2022;"19:45:58";"sell";0,11;".de40cash";14.257,40;0,00;0,00;"2022.11.16 19:49:55";16.11.2022;"19:49:55";14.248,80;"0.00";"0.00";0,00;0,95
23883625;"2022.11.16 19:56:19";16.11.2022;"19:56:19";"sell";0,28;".de40cash";14.265,20;0,00;0,00;"2022.11.16 20:09:33";16.11.2022;"20:09:33";14.260,80;"0.00";"0.00";0,00;1,23
23898033;"2022.11.17 09:28:21";17.11.2022;"09:28:21";"buy";0,06;".de40cash";14.300,60;0,00;0,00;"2022.11.17 10:19:15";17.11.2022;"10:19:15";14.376,40;"0.00";"0.00";0,00;4,55
23900000;"2022.11.17 09:56:13";17.11.2022;"09:56:13";"buy";0,06;".de40cash";14.316,20;0,00;0,00;"2022.11.17 10:19:19";17.11.2022;"10:19:19";14.375,50;"0.00";"0.00";0,00;3,56
23902438;"2022.11.17 10:19:33";17.11.2022;"10:19:33";"sell";0,06;".de40cash";14.368,50;0,00;0,00;"2022.11.17 10:24:18";17.11.2022;"10:24:18";14.345,70;"0.00";"0.00";0,00;1,37
23903648;"2022.11.17 10:25:37";17.11.2022;"10:25:37";"buy";0,06;".de40cash";14.337,30;0,00;0,00;"2022.11.17 10:29:22";17.11.2022;"10:29:22";14.319,80;"0.00";"0.00";0,00;-1,05
23906693;"2022.11.17 11:22:34";17.11.2022;"11:22:34";"buy";0,06;".de40cash";14.285,20;0,00;0,00;"2022.11.17 17:27:12";17.11.2022;"17:27:12";14.263,30;"0.00";"0.00";0,00;-1,31
23907869;"2022.11.17 11:32:08";17.11.2022;"11:32:08";"buy";0,06;".de40cash";14.269,70;0,00;0,00;"2022.11.17 17:27:09";17.11.2022;"17:27:09";14.263,00;"0.00";"0.00";0,00;-0,40
23910727;"2022.11.17 12:10:33";17.11.2022;"12:10:33";"buy";0,06;".de40cash";14.239,80;0,00;0,00;"2022.11.17 17:27:05";17.11.2022;"17:27:05";14.260,40;"0.00";"0.00";0,00;1,24
23915655;"2022.11.17 13:38:15";17.11.2022;"13:38:15";"buy";0,06;".de40cash";14.213,90;0,00;0,00;"2022.11.17 17:22:07";17.11.2022;"17:22:07";14.245,40;"0.00";"0.00";0,00;1,89
23919383;"2022.11.17 14:35:59";17.11.2022;"14:35:59";"buy";0,06;".de40cash";14.203,20;0,00;0,00;"2022.11.17 14:48:54";17.11.2022;"14:48:54";14.185,90;"0.00";"0.00";0,00;-1,04
23924567;"2022.11.17 15:33:44";17.11.2022;"15:33:44";"buy";0,06;".de40cash";14.176,20;0,00;0,00;"2022.11.17 15:34:09";17.11.2022;"15:34:09";14.171,20;"0.00";"0.00";0,00;-0,30
23926629;"2022.11.17 15:49:06";17.11.2022;"15:49:06";"buy";0,06;".de40cash";14.149,90;0,00;0,00;"2022.11.17 15:50:01";17.11.2022;"15:50:01";14.149,50;"0.00";"0.00";0,00;-0,02
23931536;"2022.11.17 16:54:46";17.11.2022;"16:54:46";"buy";0,06;".de40cash";14.201,90;0,00;0,00;"2022.11.17 17:19:18";17.11.2022;"17:19:18";14.240,00;"0.00";"0.00";0,00;2,29
23932390;"2022.11.17 16:56:03";17.11.2022;"16:56:03";"buy";0,06;".de40cash";14.190,80;0,00;0,00;"2022.11.17 17:18:46";17.11.2022;"17:18:46";14.235,00;"0.00";"0.00";0,00;2,65
23940509;"2022.11.17 19:04:13";17.11.2022;"19:04:13";"buy";0,05;".de40cash";14.319,80;0,00;0,00;"2022.11.17 19:06:53";17.11.2022;"19:06:53";14.311,40;"0.00";"0.00";0,00;-0,42
23941502;"2022.11.17 19:08:56";17.11.2022;"19:08:56";"sell";0,05;".de40cash";14.314,50;0,00;0,00;"2022.11.17 19:17:10";17.11.2022;"19:17:10";14.300,00;"0.00";"0.00";0,00;0,73
23955882;"2022.11.18 09:16:33";18.11.2022;"09:16:33";"buy";0,05;".de40cash";14.314,90;0,00;0,00;"2022.11.18 09:17:41";18.11.2022;"09:17:41";14.322,00;"0.00";"0.00";0,00;0,36
23956878;"2022.11.18 09:23:54";18.11.2022;"09:23:54";"buy";0,05;".de40cash";14.319,00;0,00;0,00;"2022.11.18 10:00:10";18.11.2022;"10:00:10";14.327,40;"0.00";"0.00";0,00;0,42
23957769;"2022.11.18 09:27:57";18.11.2022;"09:27:57";"buy";0,05;".de40cash";14.311,90;0,00;0,00;"2022.11.18 10:00:10";18.11.2022;"10:00:10";14.327,40;"0.00";"0.00";0,00;0,78
23958940;"2022.11.18 09:38:06";18.11.2022;"09:38:06";"buy";0,05;".de40cash";14.307,10;0,00;0,00;"2022.11.18 09:50:00";18.11.2022;"09:50:00";14.301,40;"0.00";"0.00";0,00;-0,29
23961774;"2022.11.18 10:21:05";18.11.2022;"10:21:05";"buy";0,05;".de40cash";14.305,70;0,00;0,00;"2022.11.18 10:25:19";18.11.2022;"10:25:19";14.321,30;"0.00";"0.00";0,00;0,78
23968765;"2022.11.18 12:05:40";18.11.2022;"12:05:40";"sell";0,05;".de40cash";14.359,10;0,00;0,00;"2022.11.18 14:43:53";18.11.2022;"14:43:53";14.406,70;"0.00";"0.00";0,00;-2,38
23969600;"2022.11.18 12:07:21";18.11.2022;"12:07:21";"sell";0,05;".de40cash";14.370,00;0,00;0,00;"2022.11.18 14:43:50";18.11.2022;"14:43:50";14.408,60;"0.00";"0.00";0,00;-1,93
23970452;"2022.11.18 12:09:11";18.11.2022;"12:09:11";"sell";0,05;".de40cash";14.380,00;0,00;0,00;"2022.11.18 14:43:47";18.11.2022;"14:43:47";14.407,90;"0.00";"0.00";0,00;-1,40
23971560;"2022.11.18 12:18:24";18.11.2022;"12:18:24";"sell";0,05;".de40cash";14.402,80;0,00;0,00;"2022.11.18 14:43:44";18.11.2022;"14:43:44";14.407,70;"0.00";"0.00";0,00;-0,25
23972527;"2022.11.18 12:25:14";18.11.2022;"12:25:14";"sell";0,05;".de40cash";14.394,00;0,00;0,00;"2022.11.18 12:28:49";18.11.2022;"12:28:49";14.409,80;"0.00";"0.00";0,00;-0,79
23973821;"2022.11.18 12:40:05";18.11.2022;"12:40:05";"sell";0,05;".de40cash";14.425,00;0,00;0,00;"2022.11.18 13:05:13";18.11.2022;"13:05:13";14.419,70;"0.00";"0.00";0,00;0,27
23974734;"2022.11.18 12:44:39";18.11.2022;"12:44:39";"sell";0,08;".de40cash";14.413,70;0,00;0,00;"2022.11.18 13:06:57";18.11.2022;"13:06:57";14.415,30;"0.00";"0.00";0,00;-0,13
23976067;"2022.11.18 13:00:02";18.11.2022;"13:00:02";"sell";0,08;".de40cash";14.428,60;0,00;0,00;"2022.11.18 13:03:06";18.11.2022;"13:03:06";14.428,10;"0.00";"0.00";0,00;0,04
23976895;"2022.11.18 13:00:42";18.11.2022;"13:00:42";"sell";0,08;".de40cash";14.436,40;0,00;0,00;"2022.11.18 13:03:01";18.11.2022;"13:03:01";14.426,30;"0.00";"0.00";0,00;0,81
23977689;"2022.11.18 13:01:13";18.11.2022;"13:01:13";"sell";0,08;".de40cash";14.441,60;0,00;0,00;"2022.11.18 13:02:58";18.11.2022;"13:02:58";14.425,60;"0.00";"0.00";0,00;1,28
23978705;"2022.11.18 13:09:22";18.11.2022;"13:09:22";"buy";0,11;".de40cash";14.418,70;0,00;0,00;"2022.11.18 13:18:11";18.11.2022;"13:18:11";14.421,80;"0.00";"0.00";0,00;0,34
23980147;"2022.11.18 13:34:57";18.11.2022;"13:34:57";"sell";0,11;".de40cash";14.415,40;0,00;0,00;"2022.11.18 13:36:08";18.11.2022;"13:36:08";14.412,80;"0.00";"0.00";0,00;0,29
23981929;"2022.11.18 14:03:01";18.11.2022;"14:03:01";"sell";0,05;".de40cash";14.415,00;0,00;0,00;"2022.11.18 14:03:19";18.11.2022;"14:03:19";14.411,60;"0.00";"0.00";0,00;0,17
23982741;"2022.11.18 14:03:37";18.11.2022;"14:03:37";"sell";0,05;".de40cash";14.416,60;0,00;0,00;"2022.11.18 14:26:52";18.11.2022;"14:26:52";14.414,20;"0.00";"0.00";0,00;0,12
23983629;"2022.11.18 14:04:59";18.11.2022;"14:04:59";"sell";0,05;".de40cash";14.442,00;0,00;0,00;"2022.11.18 14:05:10";18.11.2022;"14:05:10";14.435,70;"0.00";"0.00";0,00;0,32
23984549;"2022.11.18 14:08:34";18.11.2022;"14:08:34";"sell";0,08;".de40cash";14.451,00;0,00;0,00;"2022.11.18 14:22:37";18.11.2022;"14:22:37";14.428,70;"0.00";"0.00";0,00;1,78
23987096;"2022.11.18 14:59:33";18.11.2022;"14:59:33";"sell";0,05;".de40cash";14.401,50;0,00;0,00;"2022.11.18 16:15:43";18.11.2022;"16:15:43";14.416,70;"0.00";"0.00";0,00;-0,76
23987896;"2022.11.18 14:59:48";18.11.2022;"14:59:48";"sell";0,05;".de40cash";14.403,60;0,00;0,00;"2022.11.18 16:15:40";18.11.2022;"16:15:40";14.416,70;"0.00";"0.00";0,00;-0,66
23989020;"2022.11.18 15:02:59";18.11.2022;"15:02:59";"sell";0,05;".de40cash";14.410,50;0,00;0,00;"2022.11.18 16:15:35";18.11.2022;"16:15:35";14.416,70;"0.00";"0.00";0,00;-0,31
23989983;"2022.11.18 15:06:18";18.11.2022;"15:06:18";"sell";0,05;".de40cash";14.420,10;0,00;0,00;"2022.11.18 16:14:03";18.11.2022;"16:14:03";14.413,90;"0.00";"0.00";0,00;0,31
23991071;"2022.11.18 15:15:57";18.11.2022;"15:15:57";"sell";0,05;".de40cash";14.422,00;0,00;0,00;"2022.11.18 16:14:00";18.11.2022;"16:14:00";14.413,90;"0.00";"0.00";0,00;0,41
23992161;"2022.11.18 15:21:58";18.11.2022;"15:21:58";"sell";0,05;".de40cash";14.440,80;0,00;0,00;"2022.11.18 16:13:53";18.11.2022;"16:13:53";14.415,70;"0.00";"0.00";0,00;1,26
23993359;"2022.11.18 15:28:46";18.11.2022;"15:28:46";"sell";0,05;".de40cash";14.436,40;0,00;0,00;"2022.11.18 16:13:46";18.11.2022;"16:13:46";14.415,20;"0.00";"0.00";0,00;1,06
23995099;"2022.11.18 15:49:59";18.11.2022;"15:49:59";"sell";0,11;".de40cash";14.423,20;0,00;0,00;"2022.11.18 16:13:50";18.11.2022;"16:13:50";14.414,70;"0.00";"0.00";0,00;0,94
23996662;"2022.11.18 16:03:38";18.11.2022;"16:03:38";"sell";0,11;".de40cash";14.435,00;0,00;0,00;"2022.11.18 16:10:38";18.11.2022;"16:10:38";14.424,00;"0.00";"0.00";0,00;1,21
23997455;"2022.11.18 16:04:05";18.11.2022;"16:04:05";"sell";0,11;".de40cash";14.440,00;0,00;0,00;"2022.11.18 16:10:38";18.11.2022;"16:10:38";14.424,00;"0.00";"0.00";0,00;1,76
23998872;"2022.11.18 16:22:57";18.11.2022;"16:22:57";"buy";0,05;".de40cash";14.415,40;0,00;0,00;"2022.11.18 16:27:28";18.11.2022;"16:27:28";14.416,00;"0.00";"0.00";0,00;0,03
23999725;"2022.11.18 16:24:35";18.11.2022;"16:24:35";"buy";0,05;".de40cash";14.409,70;0,00;0,00;"2022.11.18 16:27:23";18.11.2022;"16:27:23";14.415,00;"0.00";"0.00";0,00;0,27
24000980;"2022.11.18 16:30:18";18.11.2022;"16:30:18";"buy";0,05;".de40cash";14.418,60;0,00;0,00;"2022.11.18 16:30:29";18.11.2022;"16:30:29";14.420,00;"0.00";"0.00";0,00;0,07
24002173;"2022.11.18 16:34:13";18.11.2022;"16:34:13";"sell";0,05;".de40cash";14.395,90;0,00;0,00;"2022.11.18 16:43:35";18.11.2022;"16:43:35";14.385,10;"0.00";"0.00";0,00;0,54
24004617;"2022.11.18 16:59:28";18.11.2022;"16:59:28";"buy";0,05;".de40cash";14.397,20;0,00;0,00;"2022.11.18 16:59:52";18.11.2022;"16:59:52";14.400,40;"0.00";"0.00";0,00;0,16
24028446;"2022.11.21 09:05:32";21.11.2022;"09:05:32";"buy";0,09;".de40cash";14.387,00;0,00;0,00;"2022.11.21 09:37:06";21.11.2022;"09:37:06";14.387,40;"0.00";"0.00";0,00;0,04
24029301;"2022.11.21 09:07:10";21.11.2022;"09:07:10";"buy";0,09;".de40cash";14.374,40;0,00;0,00;"2022.11.21 09:37:03";21.11.2022;"09:37:03";14.387,90;"0.00";"0.00";0,00;1,22
24034926;"2022.11.21 10:58:24";21.11.2022;"10:58:24";"sell";0,09;".de40cash";14.354,20;0,00;0,00;"2022.11.21 12:37:45";21.11.2022;"12:37:45";14.338,70;"0.00";"0.00";0,00;1,40
24037156;"2022.11.21 11:16:46";21.11.2022;"11:16:46";"sell";0,09;".de40cash";14.362,70;0,00;0,00;"2022.11.21 12:37:42";21.11.2022;"12:37:42";14.338,20;"0.00";"0.00";0,00;2,21
24045475;"2022.11.21 14:05:41";21.11.2022;"14:05:41";"buy";0,09;".de40cash";14.329,90;0,00;0,00;"2022.11.21 14:25:48";21.11.2022;"14:25:48";14.346,00;"0.00";"0.00";0,00;1,45
24047351;"2022.11.21 14:41:19";21.11.2022;"14:41:19";"sell";0,09;".de40cash";14.349,20;0,00;0,00;"2022.11.21 15:07:22";21.11.2022;"15:07:22";14.362,90;"0.00";"0.00";0,00;-1,23
24049906;"2022.11.21 15:28:32";21.11.2022;"15:28:32";"sell";0,09;".de40cash";14.370,00;0,00;0,00;"2022.11.21 15:50:05";21.11.2022;"15:50:05";14.351,00;"0.00";"0.00";0,00;1,71
24051856;"2022.11.21 15:54:18";21.11.2022;"15:54:18";"sell";0,09;".de40cash";14.360,20;0,00;0,00;"2022.11.21 16:04:47";21.11.2022;"16:04:47";14.356,20;"0.00";"0.00";0,00;0,36
24055231;"2022.11.21 16:33:38";21.11.2022;"16:33:38";"buy";0,09;".de40cash";14.386,10;0,00;0,00;"2022.11.21 16:34:32";21.11.2022;"16:34:32";14.374,10;"0.00";"0.00";0,00;-1,08
24056154;"2022.11.21 16:35:07";21.11.2022;"16:35:07";"buy";0,09;".de40cash";14.375,90;0,00;0,00;"2022.11.21 16:46:31";21.11.2022;"16:46:31";14.392,20;"0.00";"0.00";0,00;1,47
24057014;"2022.11.21 16:36:08";21.11.2022;"16:36:08";"buy";0,09;".de40cash";14.372,90;0,00;0,00;"2022.11.21 16:46:30";21.11.2022;"16:46:30";14.391,20;"0.00";"0.00";0,00;1,65
24061908;"2022.11.21 17:31:42";21.11.2022;"17:31:42";"sell";0,09;".de40cash";14.380,10;0,00;0,00;"2022.11.21 17:32:36";21.11.2022;"17:32:36";14.378,90;"0.00";"0.00";0,00;0,11
24082058;"2022.11.22 09:21:14";22.11.2022;"09:21:14";"buy";0,09;".de40cash";14.363,00;0,00;0,00;"2022.11.22 09:25:35";22.11.2022;"09:25:35";14.374,20;"0.00";"0.00";0,00;1,01
24083198;"2022.11.22 09:38:46";22.11.2022;"09:38:46";"buy";0,09;".de40cash";14.362,70;0,00;0,00;"2022.11.22 10:27:16";22.11.2022;"10:27:16";14.382,70;"0.00";"0.00";0,00;1,80
24084052;"2022.11.22 09:39:59";22.11.2022;"09:39:59";"buy";0,09;".de40cash";14.351,90;0,00;0,00;"2022.11.22 09:41:29";22.11.2022;"09:41:29";14.361,40;"0.00";"0.00";0,00;0,86
24089109;"2022.11.22 10:33:25";22.11.2022;"10:33:25";"buy";0,09;".de40cash";14.359,00;0,00;0,00;"2022.11.22 10:51:54";22.11.2022;"10:51:54";14.374,90;"0.00";"0.00";0,00;1,43
